payment_id,payment_number,retainerinvoice_id,invoice_numbers,date,payment_mode,payment_mode_formatted,amount,bcy_amount,unused_amount,bcy_unused_amount,account_id,account_name,description,reference_number,customer_id,customer_name,created_time,last_modified_time,last_four_digits,gateway_transaction_id,payment_gateway,bcy_refunded_amount,applied_invoices,has_attachment,tags,documents,custom_fields_list,tax_account_id,tax_account_name,tax_amount_withheld,payment_type,payment_status,settlement_status,organization,timestamp
1516568000108047137,53910,,INV-059369,2025-02-22,Stripe,Stripe,23.69,33.73,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.13 ,ch_2QvGvMogzzxGnOEz1qFOEkdz,1516568000054232003,BRANDODN HAN,2025-02-22T06:31:14-0500,2025-02-22T06:31:14-0500,1355,ch_2QvGvMogzzxGnOEz1qFOEkdz,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839878
1516568000108047025,53909,,INV-059368,2025-02-22,Stripe,Stripe,207.72,207.72,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $5.49 ,ch_2QvGvHogzzxGnOEz0XMaJKOB,1516568000043830874,Syntac Food Supply Chain,2025-02-22T06:31:09-0500,2025-02-22T06:31:09-0500,1542,ch_2QvGvHogzzxGnOEz0XMaJKOB,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839880
1516568000108046909,53908,,INV-059367,2025-02-22,Stripe,Stripe,25.78,25.78,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.94 ,ch_2QvGvCogzzxGnOEz1XITAAWS,1516568000044619004,Tim’s Enterprise,2025-02-22T06:31:04-0500,2025-02-22T06:31:04-0500,0019,ch_2QvGvCogzzxGnOEz1XITAAWS,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839881
1516568000108046731,53907,,INV-059365,2025-02-22,Stripe,Stripe,23.69,33.73,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.13 ,ch_2QvGv4ogzzxGnOEz1y2VkjKr,1516568000042420014,F W Transport,2025-02-22T06:30:56-0500,2025-02-22T06:30:56-0500,0863,ch_2QvGv4ogzzxGnOEz1y2VkjKr,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839883
1516568000108046621,53906,,INV-059364,2025-02-22,Stripe,Stripe,22.65,32.25,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.09 ,ch_2QvGuzogzzxGnOEz1etIZqkB,1516568000028796036,"Winter Farm Services, LLC",2025-02-22T06:30:51-0500,2025-02-22T06:30:51-0500,6698,ch_2QvGuzogzzxGnOEz1etIZqkB,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839884
1516568000108046511,53905,,INV-059363,2025-02-22,Stripe,Stripe,121.17,121.17,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $3.33 ,ch_2QvGuvogzzxGnOEz0wVe2u7I,1516568000034005003,Crush on Niagara Wine Tours,2025-02-22T06:30:46-0500,2025-02-22T06:30:46-0500,5389,ch_2QvGuvogzzxGnOEz0wVe2u7I,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839886
1516568000108046399,53904,,INV-059362,2025-02-22,Stripe,Stripe,338.64,338.64,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $8.77 ,ch_2QvGupogzzxGnOEz1PWBECWk,1516568000030808264,STS Canada,2025-02-22T06:30:41-0500,2025-02-22T06:30:41-0500,6365,ch_2QvGupogzzxGnOEz1PWBECWk,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839887
1516568000108046287,53903,,INV-059361,2025-02-22,Stripe,Stripe,406.21,406.21,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $10.46 ,ch_2QvGulogzzxGnOEz1u0VEApm,1516568000002771937,Prestige Carpet & Duct Cleaning,2025-02-22T06:30:37-0500,2025-02-22T06:30:37-0500,6106,ch_2QvGulogzzxGnOEz1u0VEApm,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839889
1516568000108046007,53902,,INV-059357,2025-02-22,Stripe,Stripe,2306.05,3283.01,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $81.01 ,ch_2QvGuZogzzxGnOEz1dAIcs7N,1516568000000203206,"Ciferno Cement Contracting, LLC",2025-02-22T06:30:25-0500,2025-02-22T06:30:25-0500,2035,ch_2QvGuZogzzxGnOEz1dAIcs7N,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839890
1516568000107991835,53901,,INV-059355,2025-02-22,Stripe,Stripe,79.1,79.1,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $2.28 ,ch_2QvGuSogzzxGnOEz15LI2Iwz,1516568000000259141,Medieval Times,2025-02-22T06:30:18-0500,2025-02-22T06:30:18-0500,2802,ch_2QvGuSogzzxGnOEz15LI2Iwz,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839892
1516568000107991683,53900,,INV-059353,2025-02-22,Stripe,Stripe,242.34,242.34,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $6.36 ,ch_2QvGuMogzzxGnOEz186C4soG,1516568000000262741,Synapse Electric Ltd,2025-02-22T06:30:11-0500,2025-02-22T06:30:11-0500,1302,ch_2QvGuMogzzxGnOEz186C4soG,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839893
1516568000107991569,53899,,INV-059352,2025-02-22,Stripe,Stripe,564.1,564.1,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $19.74 ,ch_2QvGuGogzzxGnOEz1HFkNr90,1516568000000263221,The Tire Terminal,2025-02-22T06:30:06-0500,2025-02-22T06:30:06-0500,1007,ch_2QvGuGogzzxGnOEz1HFkNr90,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839895
1516568000107991345,53898,,INV-059349,2025-02-22,Stripe,Stripe,833.19,833.19,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $21.13 ,ch_2QvGu6ogzzxGnOEz0s1Y3UWL,1516568000000849727,Scugog Island First Nation,2025-02-22T06:29:56-0500,2025-02-22T06:29:56-0500,7430,ch_2QvGu6ogzzxGnOEz0s1Y3UWL,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839896
1516568000108337039,54001,,"INV-053788,INV-055403",2025-02-22,Bank Transfer,Bank Transfer,20791.5,29599.82,10.0,14.24,1516568000043232058,Wise USD account,,,1516568000090499289,VNH Enterprises,2025-02-25T15:15:40-0500,2025-02-25T15:15:40-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839898
1516568000107996404,53897,,INV-059015,2025-02-21,Stripe,Stripe,26.54,26.54,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.96 ,ch_2Qv3q0ogzzxGnOEz1r3yhS34,1516568000053006003,Down to Earth,2025-02-21T16:32:49-0500,2025-02-21T16:32:49-0500,1699,ch_2Qv3q0ogzzxGnOEz1r3yhS34,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839899
1516568000107996278,53896,,INV-057878,2025-02-21,Stripe,Stripe,20.0,28.46,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1 ,ch_2Qv3BOogzzxGnOEz1aByB9eK,1516568000042883127,Cresco lines,2025-02-21T15:50:51-0500,2025-02-21T15:50:51-0500,8607,ch_2Qv3BOogzzxGnOEz1aByB9eK,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839901
1516568000107993009,53895,,INV-059336,2025-02-21,Stripe,Stripe,214.5,305.15,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $7.81 ,ch_2Qv2DaogzzxGnOEz00z7GHtK,1516568000042527273,Roofs Transportation LLC,2025-02-21T14:49:04-0500,2025-02-21T14:49:04-0500,3187,ch_2Qv2DaogzzxGnOEz00z7GHtK,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839902
1516568000107914361,53865,,INV-059265,2025-02-21,Stripe,Stripe,381.5,541.89,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $13.65 ,ch_2QuzJTogzzxGnOEz0wNy5JpE,1516568000036848027,Chesterfield Trading Co,2025-02-21T11:42:56-0500,2025-02-21T11:42:56-0500,5706,ch_2QuzJTogzzxGnOEz0wNy5JpE,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839904
1516568000107914305,53864,,INV-058892,2025-02-21,Stripe,Stripe,776.0,1102.25,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $27.46 ,ch_2QuzFHogzzxGnOEz0jEb7BkK,1516568000044238003,Costy's Energy Service,2025-02-21T11:38:37-0500,2025-02-21T11:38:37-0500,3004,ch_2QuzFHogzzxGnOEz0jEb7BkK,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839905
1516568000107931839,53863,,INV-059330,2025-02-21,Stripe,Stripe,40.39,40.39,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $1.31 ,ch_2QuuPQogzzxGnOEz0M7j0UPL,1516568000094750052,1000140544 Ontario limited,2025-02-21T06:28:49-0500,2025-02-21T06:28:49-0500,4016,ch_2QuuPQogzzxGnOEz0M7j0UPL,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839906
1516568000107931733,53862,,INV-059329,2025-02-21,Stripe,Stripe,135.6,135.6,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $3.69 ,ch_2QuuOzogzzxGnOEz1qnXDul5,1516568000093355003,10757608 CANADA INC.,2025-02-21T06:28:21-0500,2025-02-21T06:28:21-0500,7813,ch_2QuuOzogzzxGnOEz1qnXDul5,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839908
1516568000107931631,53861,,INV-059328,2025-02-21,Stripe,Stripe,131.57,131.57,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $3.59 ,ch_2QuuOWogzzxGnOEz17V5gEmQ,1516568000051536446,13575896 Canada Inc.,2025-02-21T06:27:53-0500,2025-02-21T06:27:53-0500,3858,ch_2QuuOWogzzxGnOEz17V5gEmQ,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839909
1516568000107931519,53860,,INV-059327,2025-02-21,Stripe,Stripe,23.0,32.65,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.11 ,ch_2QuuO1ogzzxGnOEz1loNuJwy,1516568000051390003,Happy Fleet Transport LLC,2025-02-21T06:27:23-0500,2025-02-21T06:27:23-0500,1005,ch_2QuuO1ogzzxGnOEz1loNuJwy,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839910
1516568000107931415,53859,,INV-059326,2025-02-21,Stripe,Stripe,66.95,95.03,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $2.64 ,ch_2QuuNaogzzxGnOEz1ZWjI8DF,1516568000003352011,Hearts Foundation Inc.,2025-02-21T06:26:55-0500,2025-02-21T06:26:55-0500,4464,ch_2QuuNaogzzxGnOEz1ZWjI8DF,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839912
1516568000107931307,53858,,INV-059325,2025-02-21,Stripe,Stripe,13.0,13.0,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.63 ,ch_2QuuN9ogzzxGnOEz16uSi1hg,1516568000041825021,The Cadillac Ranch,2025-02-21T06:26:28-0500,2025-02-21T06:26:28-0500,7289,ch_2QuuN9ogzzxGnOEz16uSi1hg,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839913
1516568000107931045,53857,,INV-059321,2025-02-21,Stripe,Stripe,253.88,253.88,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $6.65 ,ch_2QuuLqogzzxGnOEz0SXXHZYo,1516568000002778069,West Coast Commodities,2025-02-21T06:25:06-0500,2025-02-21T06:25:06-0500,4782,ch_2QuuLqogzzxGnOEz0SXXHZYo,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839914
1516568000107913933,53856,,INV-059320,2025-02-21,Stripe,Stripe,93.8,93.8,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $2.65 ,ch_2QuuLOogzzxGnOEz08MdL9ao,1516568000025022966,Invincible Garage,2025-02-21T06:24:39-0500,2025-02-21T06:24:39-0500,6468,ch_2QuuLOogzzxGnOEz08MdL9ao,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839916
1516568000107913825,53855,,INV-059319,2025-02-21,Stripe,Stripe,36.05,51.17,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.56 ,ch_2QuuKwogzzxGnOEz1ufL9oc6,1516568000011523204,MCGC Inc.,2025-02-21T06:24:11-0500,2025-02-21T06:24:11-0500,1008,ch_2QuuKwogzzxGnOEz1ufL9oc6,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839917
1516568000107913659,53854,,INV-059317,2025-02-21,Stripe,Stripe,40.39,40.39,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $1.31 ,ch_2QuuKDogzzxGnOEz0Px4yvzR,1516568000002707937,Clarke Roller Rubber Ltd.,2025-02-21T06:23:26-0500,2025-02-21T06:23:26-0500,9916,ch_2QuuKDogzzxGnOEz0Px4yvzR,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839918
1516568000107913487,53853,,INV-059315,2025-02-21,Stripe,Stripe,242.34,242.34,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $6.36 ,ch_2QuuJVogzzxGnOEz0tLfMr3s,1516568000000841603,Premier Coach,2025-02-21T06:22:42-0500,2025-02-21T06:22:42-0500,8817,ch_2QuuJVogzzxGnOEz0tLfMr3s,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839920
1516568000107913367,53852,,INV-059314,2025-02-21,Stripe,Stripe,35.46,50.33,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.33 ,ch_2QuuJ4ogzzxGnOEz1oSCaJR8,1516568000000257791,JB Sales Ltd.,2025-02-21T06:22:15-0500,2025-02-21T06:22:15-0500,9307,ch_2QuuJ4ogzzxGnOEz1oSCaJR8,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839921
1516568000107913249,53851,,INV-059313,2025-02-21,Stripe,Stripe,556.17,556.17,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $14.2 ,ch_2QuuIdogzzxGnOEz1PMNDTt0,1516568000000256966,Greater Toronto Fire Protection,2025-02-21T06:21:47-0500,2025-02-21T06:21:47-0500,0921,ch_2QuuIdogzzxGnOEz1PMNDTt0,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839922
1516568000107913134,53850,,INV-059312,2025-02-21,Stripe,Stripe,328.89,328.89,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $8.52 ,ch_2QuuI9ogzzxGnOEz0PZcygSn,1516568000000873493,Zen Bus Lines Ltd.,2025-02-21T06:21:19-0500,2025-02-21T06:21:19-0500,9291,ch_2QuuI9ogzzxGnOEz0PZcygSn,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839925
1516568000108291668,53991,,INV-058848,2025-02-21,Bank Transfer,Bank Transfer,175.1,249.26,0.0,0.0,1516568000043232058,Wise USD account,Received money from COSERV ELECTRIC with reference AP PAYMENT,AP PAYMENT,1516568000002769717,"Denton County Electric Cooperative, Inc., d/b/a CoServ Electric",2025-02-25T08:35:00-0500,2025-02-25T08:35:00-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839927
1516568000108291522,53989,,INV-058449,2025-02-21,Bank Transfer,Bank Transfer,1231.7,1231.7,0.0,0.0,1516568000043232062,Wise CAD account,Received money from WMF Trucking Ltd with reference GOFLE<DEFTPYMT>,GOFLE<DEFTPYMT>,1516568000051249329,WMF Trucking LTD,2025-02-25T08:33:27-0500,2025-02-25T08:33:27-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839928
1516568000108291476,53988,,INV-057580,2025-02-21,Bank Transfer,Bank Transfer,2115.75,2115.75,0.0,0.0,1516568000043232062,Wise CAD account,Received money from CITYWEST with reference,,1516568000000254356,City West Cable & Telephone Corp,2025-02-25T08:33:04-0500,2025-02-25T08:33:04-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839930
1516568000108291251,53983,,INV-059278,2025-02-21,Bank Transfer,Bank Transfer,56.5,56.5,0.0,0.0,1516568000001405148,RBC CAD E-Account,BILL PAYMENT,0.00E+00,1516568000001412769,TS Environmental,2025-02-25T08:30:19-0500,2025-02-25T08:30:19-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839931
1516568000108291153,53982,,"INV-058545,INV-058635",2025-02-21,Bank Transfer,Bank Transfer,1717.6,1717.6,0.0,0.0,1516568000001405148,RBC CAD E-Account,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000262081,"Seacore Seafood, Inc.",2025-02-25T08:30:13-0500,2025-02-25T08:30:13-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839932
1516568000108291105,53981,,INV-058614,2025-02-21,Bank Transfer,Bank Transfer,5501.08,5501.08,0.0,0.0,1516568000001405148,RBC CAD E-Account,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000862397,Tolko Industries - Meadow Lake OSB (MLOSB),2025-02-25T08:28:55-0500,2025-02-25T08:28:55-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839934
1516568000108291059,53980,,INV-059322,2025-02-21,Bank Transfer,Bank Transfer,81.36,81.36,0.0,0.0,1516568000001405148,RBC CAD E-Account,E-TRF AUTODEPOSIT,0.00E+00,1516568000040043193,Load Queen Services,2025-02-25T08:28:50-0500,2025-02-25T08:28:50-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839935
1516568000108268907,53977,,INV-059045,2025-02-21,Bank Transfer,Bank Transfer,491.55,491.55,0.0,0.0,1516568000001405144,RBC CAD Chequing,ACCOUNT PAYABLE PMT,0.00E+00,1516568000013243141,Conservation Halton,2025-02-25T08:28:05-0500,2025-02-25T08:28:05-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839937
1516568000108268861,53976,,INV-058346,2025-02-21,Bank Transfer,Bank Transfer,744.67,744.67,0.0,0.0,1516568000001405144,RBC CAD Chequing,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000863701,"JENOPTIK Smart Mobility Solutions, LLC",2025-02-25T08:28:00-0500,2025-02-25T08:28:00-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839938
1516568000108268815,53975,,INV-058902,2025-02-21,Bank Transfer,Bank Transfer,1627.77,1627.77,0.0,0.0,1516568000001405144,RBC CAD Chequing,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000798769,Dufferin Peel Catholic District School Board,2025-02-25T08:27:39-0500,2025-02-25T08:27:39-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839939
1516568000108268769,53974,,INV-059001,2025-02-21,Bank Transfer,Bank Transfer,106.79,106.79,0.0,0.0,1516568000001405144,RBC CAD Chequing,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000260461,Ottawa Valley Waste Recovery Centre,2025-02-25T08:27:32-0500,2025-02-25T08:27:32-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839941
1516568000108268723,53973,,INV-058259,2025-02-21,Bank Transfer,Bank Transfer,1050.9,1050.9,0.0,0.0,1516568000001405144,RBC CAD Chequing,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000261061,Premier Concrete Pumping,2025-02-25T08:27:23-0500,2025-02-25T08:27:23-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839942
1516568000108268675,53972,,INV-058615,2025-02-21,Bank Transfer,Bank Transfer,3457.43,3457.43,0.0,0.0,1516568000001405144,RBC CAD Chequing,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000259726,Mistik Management Ltd.,2025-02-25T08:27:17-0500,2025-02-25T08:27:17-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839944
1516568000108268629,53971,,INV-058944,2025-02-21,Bank Transfer,Bank Transfer,8882.74,8882.74,0.0,0.0,1516568000001405144,RBC CAD Chequing,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000262231,Sigfusson Northern,2025-02-25T08:27:13-0500,2025-02-25T08:27:13-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839945
1516568000108268583,53970,,INV-058241,2025-02-21,Bank Transfer,Bank Transfer,38218.58,38218.58,0.0,0.0,1516568000001405144,RBC CAD Chequing,ACCOUNT PAYABLE PMT,0.00E+00,1516568000000262501,Speedy Transport Group Inc.,2025-02-25T08:27:08-0500,2025-02-25T08:27:08-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839946
1516568000108268537,53969,,INV-058546,2025-02-21,Bank Transfer,Bank Transfer,415.22,415.22,0.0,0.0,1516568000001405144,RBC CAD Chequing,PAYROLL DEPOSIT,0.00E+00,1516568000000262021,School District of Mystery Lake,2025-02-25T08:27:03-0500,2025-02-25T08:27:03-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839948
1516568000108256532,53952,,INV-058138,2025-02-21,Check,Check,71.02,71.02,0.0,0.0,1516568000001405144,RBC CAD Chequing,,009799,1516568000000259321,Mercedes-Benz Markham,2025-02-24T15:31:34-0500,2025-02-24T15:31:34-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839949
1516568000108256488,53951,,INV-058860,2025-02-21,Check,Check,518.67,518.67,0.0,0.0,1516568000001405144,RBC CAD Chequing,,078732,1516568000000262876,Taylor Moving,2025-02-24T15:31:18-0500,2025-02-24T15:31:18-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839950
1516568000108256434,53950,,INV-058855,2025-02-21,Check,Check,176.28,176.28,0.0,0.0,1516568000001405144,RBC CAD Chequing,,24347,1516568000000793063,CP Vegetable Oil,2025-02-24T15:31:02-0500,2025-02-24T15:31:02-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839952
1516568000108256390,53949,,INV-058436,2025-02-21,Check,Check,406.29,406.29,0.0,0.0,1516568000001405144,RBC CAD Chequing,,24347,1516568000000793063,CP Vegetable Oil,2025-02-24T15:30:43-0500,2025-02-24T15:30:43-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839953
1516568000108256346,53948,,INV-057808,2025-02-21,Check,Check,71.02,71.02,0.0,0.0,1516568000001405144,RBC CAD Chequing,,004339,1516568000000259306,Mercedes-Benz Maple,2025-02-24T15:30:18-0500,2025-02-24T15:30:18-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839955
1516568000108256288,53947,,INV-058847,2025-02-21,Check,Check,197.75,197.75,0.0,0.0,1516568000001405144,RBC CAD Chequing,,47896,1516568000000259696,Mirmil Products Millwork,2025-02-24T15:29:01-0500,2025-02-24T15:29:01-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839956
1516568000108256236,53946,,INV-058266,2025-02-21,Check,Check,95.0,135.24,0.0,0.0,1516568000001405181,RBC USD Chequing,,14120,1516568000000797739,Don Mashburn,2025-02-24T15:28:44-0500,2025-02-24T15:28:44-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839957
1516568000108256184,53945,,INV-058521,2025-02-21,Check,Check,1137.15,1618.79,0.0,0.0,1516568000001405181,RBC USD Chequing,,109446,1516568000000209101,Ottawa Dental Laboratory LLC,2025-02-24T15:28:26-0500,2025-02-24T15:28:26-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839959
1516568000108256132,53944,,INV-057946,2025-02-21,Check,Check,150.0,213.53,0.0,0.0,1516568000001405181,RBC USD Chequing,,21967,1516568000000212881,"Village Supply, Inc.",2025-02-24T15:28:07-0500,2025-02-24T15:28:07-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.839960
